	0	19	0	1072025	31072025	SUPERMERCADO FRUTILÂNDIA LTDA	4,79296E+12		MS	283206993	5007901			A	1																							
	C190	60	5405	0	186,49	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384924	5,02507E+43	6072025	6072025	131,8	0	0	0	131,8	9	0	0	0	0	0																
	C190	60	5405	0	131,8	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384925	5,02507E+43	6072025	6072025	7,99	0	0	0	7,99	9	0	0	0	0	0																
	C190	60	5405	0	7,99	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384926	5,02507E+43	6072025	6072025	5,84	0	0	0	5,84	9	0	0	0	0,76	0,13																
	C190	20	5102	17	1,85	0,76	0,13	0	0	1,09	0																											
	C190	60	5405	0	3,99	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384927	5,02507E+43	6072025	6072025	80,95	0	0	0	80,95	9	0	0	0	12,95	2,2																
	C190	0	5102	17	11,11	11,11	1,89	0	0	0	0																											
	C190	20	5102	17	4,46	1,84	0,31	0	0	2,62	0																											
	C190	60	5405	0	65,38	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384928	5,02507E+43	6072025	6072025	5,99	0	0	0	5,99	9	0	0	0	5,99	1,02																
	C190	0	5102	17	5,99	5,99	1,02	0	0	0	0																											
	C100	1	0		65	0	5	384929	5,02507E+43	6072025	6072025	27,61	0	0	0	27,61	9	0	0	0	10,24	1,74																
	C190	0	5102	17	6,43	6,43	1,09	0	0	0	0																											
	C190	20	5102	17	9,23	3,81	0,65	0	0	5,42	0																											
	C190	60	5405	0	11,95	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384930	5,02507E+43	6072025	6072025	30,96	0	0	0	30,96	9	0	0	0	0	0																
	C190	60	5405	0	30,96	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384931	5,02507E+43	6072025	6072025	24,16	0	0	0	24,16	9	0	0	0	0	0																
	C190	60	5405	0	24,16	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384932	5,02507E+43	6072025	6072025	224,9	0	0	0	224,9	9	0	0	0	21,65	3,68																
	C190	0	5102	17	13,49	13,49	2,29	0	0	0	0																											
	C190	20	5102	17	19,81	8,16	1,39	0	0	11,65	0																											
	C190	60	5405	0	191,6	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384933	5,02507E+43	6072025	6072025	49,35	0	0	0	49,35	9	0	0	0	0	0																
	C190	60	5405	0	49,35	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384934	5,02507E+43	6072025	6072025	22,66	0	0	0	22,66	9	0	0	0	3,12	0,53																
	C190	20	5102	17	7,58	3,12	0,53	0	0	4,46	0																											
	C190	60	5405	0	15,08	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384935	5,02507E+43	6072025	6072025	92,78	0	0	0	92,78	9	0	0	0	28,3	4,8																
	C190	20	5102	17	68,71	28,3	4,8	0	0	40,41	0																											
	C190	60	5405	0	24,07	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384936	5,02507E+43	6072025	6072025	176,68	0	0	0	176,68	9	0	0	0	4,15	0,7																
	C190	0	5102	17	2,47	2,47	0,42	0	0	0	0																											
	C190	20	5102	17	4,07	1,68	0,28	0	0	2,39	0																											
	C190	60	5405	0	170,14	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384937	5,02507E+43	6072025	6072025	170,54	0	0	0	170,54	9	0	0	0	3,9	0,66																
	C190	20	5102	17	9,48	3,9	0,66	0	0	5,58	0																											
	C190	60	5405	0	161,06	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384938	5,02507E+43	6072025	6072025	44,65	0	0	0	44,65	9	0	0	0	16,66	2,84																
	C190	0	5102	17	10,99	10,99	1,87	0	0	0	0																											
	C190	20	5102	17	13,77	5,67	0,97	0	0	8,1	0																											
	C190	60	5405	0	19,89	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384939	5,02507E+43	6072025	6072025	203,68	0	0	0	203,68	9	0	0	0	12,78	2,18																
	C190	20	5102	17	31,05	12,78	2,18	0	0	18,27	0																											
	C190	60	5405	0	172,63	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384940	5,02507E+43	6072025	6072025	15,25	0	0	0	15,25	9	0	0	0	3,85	0,66																
	C190	20	5102	17	9,36	3,85	0,66	0	0	5,51	0																											
	C190	60	5405	0	5,89	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384941	5,02507E+43	6072025	6072025	7,11	0	0	0	7,11	9	0	0	0	5,22	0,88																
	C190	0	5102	17	3,9	3,9	0,66	0	0	0	0																											
	C190	20	5102	17	3,21	1,32	0,22	0	0	1,89	0																											
	C100	1	0		65	0	5	384942	5,02507E+43	6072025	6072025	44,19	0	0	0	44,19	9	0	0	0	0	0																
	C190	60	5405	0	44,19	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384943	5,02507E+43	6072025	6072025	10,99	0	0	0	10,99	9	0	0	0	4,53	0,77																
	C190	20	5102	17	10,99	4,53	0,77	0	0	6,46	0																											
	C100	1	0		65	0	5	384944	5,02507E+43	6072025	6072025	348,27	0	0	0	348,27	9	0	0	0	64,46	10,96																
	C190	0	5102	17	64,46	64,46	10,96	0	0	0	0																											
	C190	60	5405	0	283,81	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384945	5,02507E+43	6072025	6072025	53,61	0	0	0	53,61	9	0	0	0	0	0																
	C190	60	5405	0	53,61	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384946	5,02507E+43	6072025	6072025	20,98	0	0	0	20,98	9	0	0	0	3,29	0,56																
	C190	20	5102	17	7,99	3,29	0,56	0	0	4,7	0																											
	C190	60	5405	0	12,99	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384947	5,02507E+43	6072025	6072025	57,03	0	0	0	57,03	9	0	0	0	9,98	1,7																
	C190	0	5102	17	9,98	9,98	1,7	0	0	0	0																											
	C190	60	5405	0	47,05	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384948	5,02507E+43	6072025	6072025	68,53	0	0	0	68,53	9	0	0	0	0	0																
	C190	60	5405	0	68,53	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384949	5,02507E+43	6072025	6072025	39,74	0	0	0	39,74	9	0	0	0	14,86	2,52																
	C190	0	5102	17	4,49	4,49	0,76	0	0	0	0																											
	C190	20	5102	17	25,18	10,37	1,76	0	0	14,81	0																											
	C190	60	5405	0	10,07	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384950	5,02507E+43	6072025	6072025	65,43	0	0	0	65,43	9	0	0	0	18,59	3,17																
	C190	20	5102	17	45,14	18,59	3,17	0	0	26,55	0																											
	C190	60	5405	0	20,29	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384951	5,02507E+43	6072025	6072025	21,45	0	0	0	21,45	9	0	0	0	0	0																
	C190	60	5405	0	21,45	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384952	5,02507E+43	6072025	6072025	74,25	0	0	0	74,25	9	0	0	0	0	0																
	C190	60	5405	0	74,25	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384953	5,02507E+43	6072025	6072025	11,68	0	0	0	11,68	9	0	0	0	0	0																
	C190	60	5405	0	11,68	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384954	5,02507E+43	6072025	6072025	171,26	0	0	0	171,26	9	0	0	0	47,78	8,13																
	C190	0	5102	17	7,98	7,98	1,36	0	0	0	0																											
	C190	20	5102	17	96,64	39,8	6,77	0	0	56,84	0																											
	C190	60	5405	0	66,64	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384955	5,02507E+43	6072025	6072025	26,26	0	0	0	26,26	9	0	0	0	3,23	0,55																
	C190	20	5102	17	7,86	3,23	0,55	0	0	4,63	0																											
	C190	60	5405	0	18,4	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384956	5,02507E+43	6072025	6072025	1,95	0	0	0	1,95	9	0	0	0	0,8	0,14																
	C190	20	5102	17	1,95	0,8	0,14	0	0	1,15	0																											
	C100	1	0		65	0	5	384957	5,02507E+43	6072025	6072025	31,95	0	0	0	31,95	9	0	0	0	16,63	2,82																
	C190	0	5102	17	5,9	5,9	1	0	0	0	0																											
	C190	20	5102	17	26,05	10,73	1,82	0	0	15,32	0																											
	C100	1	0		65	0	5	384958	5,02507E+43	6072025	6072025	38,55	0	0	0	38,55	9	0	0	0	0	0																
	C190	60	5405	0	38,55	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384959	5,02507E+43	6072025	6072025	7,15	0	0	0	7,15	9	0	0	0	0	0																
	C190	60	5405	0	7,15	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384960	5,02507E+43	6072025	6072025	65,77	0	0	0	65,77	9	0	0	0	9,25	1,58																
	C190	20	5102	17	22,5	9,25	1,58	0	0	13,25	0																											
	C190	60	5405	0	43,27	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384961	5,02507E+43	6072025	6072025	17,34	0	0	0	17,34	9	0	0	0	0	0																
	C190	60	5405	0	17,34	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384962	5,02507E+43	6072025	6072025	94,87	0	0	0	94,87	9	0	0	0	18,99	3,23																
	C190	0	5102	17	18,99	18,99	3,23	0	0	0	0																											
	C190	60	5405	0	75,88	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384963	5,02507E+43	6072025	6072025	13,98	0	0	0	13,98	9	0	0	0	0	0																
	C190	60	5405	0	13,98	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384964	5,02507E+43	7072025	7072025	92,02	0	0	0	92,02	9	0	0	0	39,35	6,68																
	C190	0	5102	17	9,81	9,81	1,67	0	0	0	0																											
	C190	20	5102	17	71,72	29,54	5,01	0	0	42,18	0																											
	C190	60	5405	0	10,49	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384965	5,02507E+43	7072025	7072025	93,31	0	0	0	93,31	9	0	0	0	0	0																
	C190	60	5405	0	93,31	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384966	5,02507E+43	7072025	7072025	34,86	0	0	0	34,86	9	0	0	0	4,47	0,76																
	C190	20	5102	17	10,87	4,47	0,76	0	0	6,4	0																											
	C190	60	5405	0	23,99	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384967	5,02507E+43	7072025	7072025	23,21	0	0	0	23,21	9	0	0	0	2,29	0,39																
	C190	20	5102	17	5,55	2,29	0,39	0	0	3,26	0																											
	C190	60	5405	0	17,66	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384968	5,02507E+43	7072025	7072025	93,04	0	0	0	93,04	9	0	0	0	1,64	0,28																
	C190	20	5102	17	3,99	1,64	0,28	0	0	2,35	0																											
	C190	60	5405	0	89,05	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384969	5,02507E+43	7072025	7072025	172,6	0	0	0	172,6	9	0	0	0	6,92	1,18																
	C190	20	5102	17	16,8	6,92	1,18	0	0	9,88	0																											
	C190	60	5405	0	155,8	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384970	5,02507E+43	7072025	7072025	43,42	0	0	0	43,42	9	0	0	0	1,64	0,28																
	C190	20	5102	17	3,99	1,64	0,28	0	0	2,35	0																											
	C190	60	5405	0	39,43	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384971	5,02507E+43	7072025	7072025	80,97	0	0	0	80,97	9	0	0	0	10,62	1,81																
	C190	0	5102	17	7,47	7,47	1,27	0	0	0	0																											
	C190	20	5102	17	7,65	3,15	0,54	0	0	4,5	0																											
	C190	60	5405	0	65,85	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384972	5,02507E+43	7072025	7072025	26,44	0	0	0	26,44	9	0	0	0	7,12	1,21																
	C190	20	5102	17	17,28	7,12	1,21	0	0	10,16	0																											
	C190	60	5405	0	9,16	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384973	5,02507E+43	7072025	7072025	117,95	0	0	0	117,95	9	0	0	0	20,69	3,52																
	C190	0	5102	17	20,69	20,69	3,52	0	0	0	0																											
	C190	60	5405	0	97,26	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384974	5,02507E+43	7072025	7072025	15,08	0	0	0	15,08	9	0	0	0	8,62	1,47																
	C190	0	5102	17	4,1	4,1	0,7	0	0	0	0																											
	C190	20	5102	17	10,98	4,52	0,77	0	0	6,46	0																											
	C100	1	0		65	0	5	384975	5,02507E+43	7072025	7072025	5,99	0	0	0	5,99	9	0	0	0	0	0																
	C190	60	5405	0	5,99	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384976	5,02507E+43	7072025	7072025	18,98	0	0	0	18,98	9	0	0	0	0	0																
	C190	60	5405	0	18,98	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384977	5,02507E+43	7072025	7072025	56,09	0	0	0	56,09	9	0	0	0	0	0																
	C190	60	5405	0	56,09	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384978	5,02507E+43	7072025	7072025	36,85	0	0	0	36,85	9	0	0	0	0,95	0,16																
	C190	20	5102	17	2,3	0,95	0,16	0	0	1,35	0																											
	C190	60	5405	0	34,55	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384979	5,02507E+43	7072025	7072025	250,01	0	0	0	250,01	9	0	0	0	6,83	1,16																
	C190	20	5102	17	16,62	6,83	1,16	0	0	9,79	0																											
	C190	60	5405	0	233,39	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384980	5,02507E+43	7072025	7072025	10,53	0	0	0	10,53	9	0	0	0	3,14	0,54																
	C190	0	5102	17	1,39	1,39	0,24	0	0	0	0																											
	C190	20	5102	17	4,25	1,75	0,3	0	0	2,5	0																											
	C190	60	5405	0	4,89	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384981	5,02507E+43	7072025	7072025	7,99	0	0	0	7,99	9	0	0	0	0	0																
	C190	60	5405	0	7,99	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384982	5,02507E+43	7072025	7072025	279,46	0	0	0	279,46	9	0	0	0	22,96	3,9																
	C190	0	5102	17	4,87	4,87	0,83	0	0	0	0																											
	C190	20	5102	17	43,97	18,09	3,07	0	0	25,88	0																											
	C190	60	5405	0	230,62	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384983	5,02507E+43	7072025	7072025	40,09	0	0	0	40,09	9	0	0	0	15,38	2,61																
	C190	0	5102	17	4,38	4,38	0,74	0	0	0	0																											
	C190	20	5102	17	26,72	11	1,87	0	0	15,72	0																											
	C190	60	5405	0	8,99	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384984	5,02507E+43	7072025	7072025	400,53	0	0	0	400,53	9	0	0	0	59,61	10,14																
	C190	0	5102	17	23,88	23,88	4,06	0	0	0	0																											
	C190	20	5102	17	86,76	35,73	6,08	0	0	51,03	0																											
	C190	60	5405	0	289,89	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384985	5,02507E+43	7072025	7072025	19,25	0	0	0	19,25	9	0	0	0	4,18	0,71																
	C190	0	5102	17	2,99	2,99	0,51	0	0	0	0																											
	C190	20	5102	17	2,89	1,19	0,2	0	0	1,7	0																											
	C190	60	5405	0	13,37	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384986	5,02507E+43	7072025	7072025	131,2	0	0	0	131,2	9	0	0	0	2,22	0,38																
	C190	20	5102	17	5,37	2,22	0,38	0	0	3,15	0																											
	C190	60	5405	0	125,83	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384987	5,02507E+43	7072025	7072025	17,11	0	0	0	17,11	9	0	0	0	3,99	0,68																
	C190	0	5102	17	3,99	3,99	0,68	0	0	0	0																											
	C190	60	5405	0	13,12	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384988	5,02507E+43	7072025	7072025	20,98	0	0	0	20,98	9	0	0	0	0	0																
	C190	60	5405	0	20,98	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384989	5,02507E+43	7072025	7072025	94,54	0	0	0	94,54	9	0	0	0	0	0																
	C190	60	5405	0	94,54	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384990	5,02507E+43	7072025	7072025	21,97	0	0	0	21,97	9	0	0	0	3,17	0,54																
	C190	20	5102	17	7,7	3,17	0,54	0	0	4,53	0																											
	C190	60	5405	0	14,27	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384991	5,02507E+43	7072025	7072025	29,71	0	0	0	29,71	9	0	0	0	12,23	2,08																
	C190	20	5102	17	29,71	12,23	2,08	0	0	17,48	0																											
	C100	1	0		65	0	5	384992	5,02507E+43	7072025	7072025	15,37	0	0	0	15,37	9	0	0	0	0	0																
	C190	60	5405	0	15,37	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384993	5,02507E+43	7072025	7072025	84	0	0	0	84	9	0	0	0	9,63	1,64																
	C190	20	5102	17	23,37	9,63	1,64	0	0	13,74	0																											
	C190	60	5405	0	60,63	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384994	5,02507E+43	7072025	7072025	33,02	0	0	0	33,02	9	0	0	0	11,02	1,88																
	C190	20	5102	17	26,79	11,02	1,88	0	0	15,77	0																											
	C190	60	5405	0	6,23	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384995	5,02507E+43	7072025	7072025	208,43	0	0	0	208,43	9	0	0	0	10,99	1,87																
	C190	0	5102	17	10,99	10,99	1,87	0	0	0	0																											
	C190	60	5405	0	197,44	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384996	5,02507E+43	7072025	7072025	44,34	0	0	0	44,34	9	0	0	0	0	0																
	C190	60	5405	0	44,34	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384997	5,02507E+43	7072025	7072025	558,99	0	0	0	558,99	9	0	0	0	139,58	23,76																
	C190	0	5102	17	118,88	118,88	20,23	0	0	0	0																											
	C190	20	5102	17	50,26	20,7	3,53	0	0	29,56	0																											
	C190	60	5405	0	389,85	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384998	5,02507E+43	7072025	7072025	1,19	0	0	0	1,19	9	0	0	0	0	0																
	C190	60	5405	0	1,19	0	0	0	0	0	0																											
	C100	1	0		65	0	5	384999	5,02507E+43	7072025	7072025	87,81	0	0	0	87,81	9	0	0	0	5,96	1,01																
	C190	0	5102	17	5,96	5,96	1,01	0	0	0	0																											
	C190	60	5405	0	81,85	0	0	0	0	0	0																											
	C100	1	0		65	0	5	385000	5,02507E+43	7072025	7072025	20,51	0	0	0	20,51	9	0	0	0	0	0																
	C190	60	5405	0	20,51	0	0	0	0	0	0																											
	C100	1	0		65	0	5	385001	5,02507E+43	7072025	7072025	7,15	0	0	0	7,15	9	0	0	0	0	0																
	C190	60	5405	0	7,15	0	0	0	0	0	0																											
	C100	1	0		65	0	5	385002	5,02507E+43	7072025	7072025	16,72	0	0	0	16,72	9	0	0	0	6,88	1,17																
	C190	20	5102	17	16,72	6,88	1,17	0	0	9,84	0																											
	C100	1	0		65	0	5	385003	5,02507E+43	7072025	7072025	101,2	0	0	0	101,2	9	0	0	0	14,39	2,45																
	C190	20	5102	17	34,96	14,39	2,45	0	0	20,57	0																											
	C190	60	5405	0	66,24	0	0	0	0	0	0																											
	C100	1	0		65	0	5	385004	5,02507E+43	7072025	7072025	135,5	0	0	0	135,5	9	0	0	0	0	0																
	C190	60	5405	0	135,5	0	0	0	0	0	0																											
	C100	1	0		65	0	5	385005	5,02507E+43	7072025	7072025	49,38	0	0	0	49,38	9	0	0	0	0	0																
	C190	60	5405	0	49,38	0	0	0	0	0	0																											
	C100	1	0		65	0	5	385006	5,02507E+43	7072025	7072025	38,56	0	0	0	38,56	9	0	0	0	15,88	2,7																
	C190	20	5102	17	38,56	15,88	2,7	0	0	22,68	0																											
	C100	1	0		65	0	5	385007	5,02507E+43	7072025	7072025	79,24	0	0	0	79,24	9	0	0	0	42,12	7,15																
	C190	0	5102	17	30,96	30,96	5,26	0	0	0	0																											
	C190	20	5102	17	27,1	11,16	1,89	0	0	15,94	0																											
	C190	60	5405	0	21,18	0	0	0	0	0	0																											
	C100	1	0		65	0	5	385008	5,02507E+43	7072025	7072025	39,35	0	0	0	39,35	9	0	0	0	2,03	0,35																
	C190	20	5102	17	4,93	2,03	0,35	0	0	2,9	0																											
	C190	60	5405	0	34,42	0	0	0	0	0	0																											
	C100	1	0		65	0	5	385009	5,02507E+43	7072025	7072025	100,36	0	0	0	100,36	9	0	0	0	19,08	3,25																
	C190	0	5102	17	6,17	6,17	1,05	0	0	0	0																											
	C190	20	5102	17	31,35	12,91	2,2	0	0	18,44	0																											
	C190	60	5405	0	62,84	0	0	0	0	0	0																											
	C100	1	0		65	0	5	385010	5,02507E+43	7072025	7072025	223,16	0	0	0	223,16	9	0	0	0	25,21	4,29																
	C190	20	5102	17	61,24	25,21	4,29	0	0	36,03	0																											
	C190	60	5405	0	161,92	0	0	0	0	0	0																											
	C100	1	0		65	0	5	385011	5,02507E+43	7072025	7072025	70,42	0	0	0	70,42	9	0	0	0	11,86	2,02																
